Feature ID,D0,D1,D2,D3,D4,D5,D6
1400c478061357ec3b3ab24532416227,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Heliconius cydno chioneus
649ba1d6e3088514502b4a1c6053de06,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Heliconius cydno chioneus
3cba64c8bc2fde72099512dcc34f78a0,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Heliconius cydno chioneus
1f027a69aa10698097c3dd46492fa0c5,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Heliconius cydno chioneus
12c0d18b21a1d23011d388569e76e6d4,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Lactobacillaceae,D_5__Lactobacillus,D_6__Heliconius cydno chioneus
99c914732739705e6ee0d2eb94d7a0fa,D_0__Bacteria,D_1__Actinobacteria,D_2__Acidimicrobiia,D_3__Actinomarinales,D_4__uncultured,D_5__hot springs metagenome,D_6__hot springs metagenome
ee0c53b4687a1fa0fd5898352b8392ac,D_0__Bacteria,D_1__Firmicutes,D_2__Bacilli,D_3__Lactobacillales,D_4__Streptococcaceae,D_5__Lactococcus,D_6__Lactococcus sp. S23
03d625f96cbbebde0393ba9ee6bb4dea,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Micrococcales,D_4__Microbacteriaceae,D_5__Leifsonia,D_6__Leifsonia sp. D24
237e5c9e47ec688d9839cf3a767a9349,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesonia,D_6__marine bacterium UL4
fad97eb1a38a6ee80ebc7f4858a2ebcf,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Flavobacteriales,D_4__Flavobacteriaceae,D_5__Mesonia,D_6__marine bacterium UL4
ea345f159a4cb1a641444891f5f3a612,D_0__Bacteria,D_1__Bacteroidetes,D_2__Bacteroidia,D_3__Sphingobacteriales,D_4__NS11-12 marine group,D_5__metagenome,D_6__metagenome
eb0a55bbb85a6380982699e86e69c865,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
7bb1cb3b13a0f06f4d877c49c5594d71,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
582d2699198a5b60134ebf64f5d22b09,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
82a1d51355d4d59c0885bb07834376b5,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
a703127f162c7e3cb56512b43426879b,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
d7aedb017433feb22b423b9b55337300,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
7a0509baeb2891eba589ee28bafeb9b8,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Methylophilaceae,D_5__Methylophilus,D_6__Methylophilus methylotrophus
643b971bcf5c440babe7d74c3cd785a1,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
318cb5de4e4c50aadcdd06e67e603b8d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
a628d2e06b070c40b6bb1b64bc8f17d5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
78bce425b762033643dbc8d092a1a868,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
54fdbe21d7b08791ca5565b4a111d484,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
84aa2812346288ad979f0cec0259fca3,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
a6bd54d42f3481e8184bbc7be3bc9683,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
720816aba47eff008eb7a74ac9e4ad5a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
e17e1c84933fe5e75de763cf739af629,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
734e112677871be85e00ab1f3344a5d5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Acetobacterales,D_4__Acetobacteraceae,D_5__Neoasaia,D_6__Neoasaia chiangmaiensis
3e57d9158352a5d7e34b38feb9c28f32,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Nicotiana tabacum (common tobacco),D_5__Nicotiana tabacum (common tobacco),D_6__Nicotiana tabacum (common tobacco)
8b16a641d7171b215ee11c4a3f86323c,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Nicotiana tabacum (common tobacco),D_5__Nicotiana tabacum (common tobacco),D_6__Nicotiana tabacum (common tobacco)
98cfc9b6526bcddf7131f2b786b4c652,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Nicotiana tabacum (common tobacco),D_5__Nicotiana tabacum (common tobacco),D_6__Nicotiana tabacum (common tobacco)
a87c1d25bdf814e0fb00e228d1056ed3,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Nicotiana tabacum (common tobacco),D_5__Nicotiana tabacum (common tobacco),D_6__Nicotiana tabacum (common tobacco)
1b110b046713b68a1e6fd96ea34fa332,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Nicotiana tabacum (common tobacco),D_5__Nicotiana tabacum (common tobacco),D_6__Nicotiana tabacum (common tobacco)
c696a24515a9d56c7b83ab8904685669,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhizobiales,D_4__Xanthobacteraceae,D_5__Nitrobacter,D_6__Nitrobacter sp. KB215
b2fdeb7c5ceba46710daaa60c5daa33b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,D_5__Nocardia,D_6__Nocardia beijingensis
331fbdea0291baae4b20f998f63669de,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,D_5__Nocardia,D_6__Nocardia beijingensis
0d383bf5806abe4f4aa96bf153b3618b,D_0__Bacteria,D_1__Actinobacteria,D_2__Actinobacteria,D_3__Corynebacteriales,D_4__Nocardiaceae,D_5__Nocardia,D_6__Nocardia beijingensis
efd122cd4103becf1a810424aac8ebdc,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
f7b91641be59db915aa5d90586a15286,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
6dc1627cf0d727422960b17ed164c0f4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
34026a8a4382abacc05917890b2a18a5,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
3225953bf2a784c2a620f8339b6c49ad,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
4909642e4980dc892dfebfaf0dd4b926,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
f52f5a76cb464f49cac8f4a9b88a889b,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
384c0ec7a07e084fcacafd07d59f70d6,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
f92978ef6a03e630998803a62fdbfad8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
40349af2166d5d3633e379969da05987,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
daf6e54bf0da036bb51866b454e3ce34,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
080dbb08c0d6177eb7a5394b35f4d011,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
aaa1da3814cd81dc8d082be706f17385,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
b07d1175a1e2d15051f97d347ee0f1e8,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
67116b22798913f9c8b3137d0971c4f0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
13d08c8067dc6d95b91c8ff40cb80438,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
9252f4af568db8d3e95829066328bd44,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
47f928c909388589e12198422288a3c9,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
39efa2bf9113f911b2180548aacfa68a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
90bfe4ca7c7b86764cc8a7d060c2caed,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
1b3e5733cbbc8c859531a382bb97756d,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
7df306d44d8139e4fe44940f198cb1f4,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
451eed6022f52751456221b77f37cc41,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
08799a8ebe25fd4ebfed07b55fd500c0,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
1c30bec4fea78ef4c17a22b3acf27675,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
0d1cbcf66b983316f71a6a272bdec582,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Sphingomonadales,D_4__Sphingomonadaceae,D_5__Novosphingobium,D_6__Novosphingobium sp.
8ba110f991b9fe5079390aba0e9ce03d,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Oryza rufipogon,D_5__Oryza rufipogon,D_6__Oryza rufipogon
9b93ea5ff5d6b21ce047ece2cdae9acb,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Oryza sativa Indica Group (long-grained rice),D_6__Oryza sativa Indica Group (long-grained rice)
9a316c4d3291e912148c84d5b4b9241a,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rickettsiales,D_4__Mitochondria,D_5__Oryza sativa Indica Group (long-grained rice),D_6__Oryza sativa Indica Group (long-grained rice)
7ba60b0c231702eea11ff2a497830280,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Enterobacteriales,D_4__Enterobacteriaceae,D_5__Kluyvera,D_6__Pantoea agglomerans
be9a8f54c15397886e9b3a460639f2fc,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Burkholderia-Caballeronia-Paraburkholderia,D_6__Paraburkholderia fungorum
bf826699912f388a78fb2be0d6af386d,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Betaproteobacteriales,D_4__Burkholderiaceae,D_5__Burkholderia-Caballeronia-Paraburkholderia,D_6__Paraburkholderia fungorum
9bcfed8764bd05c4e0f70e990684ffdf,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
a3f5420a9da02ff30031708ad0ecfd16,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
4217d7294d22c8eb155a1d30301d5aa7,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
cac59415c2617beee8bc6f3a692bae63,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
0ddd2cc5e1f8d9e519a6cd127b43904a,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
6aa31719371d3eb1e4143c2a23e1dc9b,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
232058bc27c42ede025da6c2fb79f680,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
e6f4fe9e18eaa3cf4f525cb221e18c49,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
aa63829d95eeeb38d1e13284f531306a,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
99775f98fcdadea6bc21060c5d49898d,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
93c841a801967bbeb1f123afcfc2dffb,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
86de73ccc93f453ba99f8f7d26a1e565,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
6e0a3b180d21f2370f71e1a5216cd6a3,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
a465a50fb155c98eab27a2442959f686,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
856bd739830e164d335e8f587af62e39,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
e6e1cdf3f5a9926a93fb39337c03faf4,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
9ffb67ee89247090a4c8af3033b7c27e,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
184e93ffe3d3d12cf1a651232e450463,D_0__Bacteria,D_1__Cyanobacteria,D_2__Oxyphotobacteria,D_3__Chloroplast,D_4__Parachlorella kessleri,D_5__Parachlorella kessleri,D_6__Parachlorella kessleri
3ff033533fb8d0132ee600100350ed38,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Paracoccus,D_6__Paracoccus zeaxanthinifaciens
575af54e2794a94cbefdf6616b961510,D_0__Bacteria,D_1__Proteobacteria,D_2__Alphaproteobacteria,D_3__Rhodobacterales,D_4__Rhodobacteraceae,D_5__Paracoccus,D_6__Paracoccus zeaxanthinifaciens
60db78e2ef115e242ec20bd0da1a4c0e,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
3a968a861e7d7a5a11c4e2958a3af33a,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
acbe69ffbd9e48eab34e4c2d07513203,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
f252757a5121a2d8581e44c67fe9db73,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
748e41138e079ae1c4ad57d9e11b8cb4,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
bd0bd5a8ab8504df164544d831a2f816,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
92c3690d7a37ad01f53252e10b358534,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
1db6de37c4d5f82eb3c6a5bb853adecb,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
8be47b4910878e8a055acdfccf34d29a,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
5f1e815184b2ffbb7c1d9839eefb4d7f,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
938e7de791d2f9029a9879646a5a9823,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
82324fc87b2fcad23f63b52e2242bc06,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
906f4b1de8561977d08209cc9c8618e2,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
e4f30147751bf367d4ac7bd04b8987fd,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
f3b72ed21be521432a494d3e1055d887,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
dfe8232f7f7591007d4f287112269ec9,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
2b0c3f89928068c440f99e93148c8426,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
b8545a3fdd7c731a3a3b31ee55f2a3eb,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
5a55ee922e2d0bfaf888d1652e417cea,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
e175f08f700dfe59663ba7dab822806e,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
c40cdbe332e5daa564d4bafdc3214a2e,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
9f436def3c0d2a77e713278f09602d67,D_0__Bacteria,D_1__Patescibacteria,D_2__Parcubacteria,D_3__Candidatus Azambacteria,D_4__Parcubacteria group bacterium GW2011_GWD2_38_12,D_5__Parcubacteria group bacterium GW2011_GWD2_38_12,D_6__Parcubacteria group bacterium GW2011_GWD2_38_12
cb977a504e7850b0d2123da515bde9a4,D_0__Bacteria,D_1__Proteobacteria,D_2__Gammaproteobacteria,D_3__Piscirickettsiales,D_4__Piscirickettsiaceae,D_5__Piscirickettsia,D_6__Piscirickettsia salmonis
